Time [s];Voltage [V];Current [A]
1379.5;12.873;10.5
1380;12.873;10.5
1380.5;12.873;10.5
1381;12.873;10.5
1381.5;12.873;10.5
1382;12.873;10.5
1382.5;12.873;10.5
1383;12.873;10.5
1383.5;12.873;10.5
1384;12.873;10.5
1384.5;12.873;10.5
1385;12.872;10.5
1385.5;12.872;10.5
1386;12.873;10.5
1386.5;12.873;10.5
1387;12.873;10.5
1387.5;12.873;10.5
1388;12.873;10.5
1388.5;12.873;10.5
1389;12.872;10.5
1389.5;12.872;10.5
1390;12.871;10.5
1390.5;12.871;10.5
1391;12.871;10.5
1391.5;12.871;10.5
1392;12.871;10.5
1392.5;12.871;10.5
1393;12.871;10.5
1393.5;12.871;10.5
1394;12.871;10.5
1394.5;12.871;10.5
1395;12.871;10.5
1395.5;12.871;10.5
1396;12.87;10.5
1396.5;12.871;10.5
1397;12.871;10.5
1397.5;12.871;10.5
1398;12.871;10.5
1398.5;12.871;10.5
1399;12.871;10.5
1399.5;12.871;10.5
1400;12.871;10.5
1400.5;12.871;10.5
1401;12.871;10.5
1401.5;12.871;10.5
1402;12.871;10.5
1402.5;12.871;10.5
1403;12.871;10.5
1403.5;12.871;10.5
1404;12.871;10.5
1404.5;12.871;10.5
1405;12.871;10.5
1405.5;12.871;10.5
1406;12.871;10.5
1406.5;12.871;10.5
1407;12.871;10.5
1407.5;12.871;10.5
1408;12.871;10.5
1408.5;12.871;10.5
1409;12.871;10.5
1409.5;12.87;10.5
1410;12.87;10.5
1410.5;12.87;10.5
1411;12.87;10.5
1411.5;12.87;10.5
1412;12.87;10.5
1412.5;12.87;10.5
1413;12.87;10.5
1413.5;12.87;10.5
1414;12.87;10.5
1414.5;12.87;10.5
1415;12.87;10.5
1415.5;12.87;10.5
1416;12.87;10.5
1416.5;12.87;10.5
1417;12.87;10.5
1417.5;12.87;10.5
1418;12.87;10.5
1418.5;12.87;10.5
1419;12.87;10.5
1419.5;12.87;10.5
1420;12.87;10.5
1420.5;12.87;10.5
1421;12.87;10.5
1421.5;12.87;10.5
1422;12.87;10.5
1422.5;12.869;10.5
1423;12.869;10.5
1423.5;12.869;10.5
1424;12.869;10.5
1424.5;12.869;10.5
1425;12.869;10.5
1425.5;12.869;10.5
1426;12.869;10.5
1426.5;12.869;10.5
1427;12.868;10.5
1427.5;12.868;10.5
1428;12.867;10.5
1428.5;12.868;10.5
1429;12.867;10.5
1429.5;12.867;10.5
1430;12.867;10.5
1430.5;12.867;10.5
1431;12.867;10.5
1431.5;12.867;10.5
1432;12.867;10.5
1432.5;12.867;10.5
1433;12.867;10.5
1433.5;12.867;10.5
1434;12.867;10.5
1434.5;12.867;10.5
1435;12.867;10.5
1435.5;12.867;10.5
1436;12.867;10.5
1436.5;12.867;10.5
1437;12.867;10.5
1437.5;12.867;10.5
1438;12.867;10.5
1438.5;12.867;10.5
1439;12.867;10.5
1439.5;12.867;10.5
1440;12.867;10.5
1440.5;12.867;10.5
1441;12.867;10.5
1441.5;12.867;10.5
1442;12.867;10.5
1442.5;12.867;10.5
1443;12.867;10.5
1443.5;12.867;10.5
1444;12.867;10.5
1444.5;12.867;10.5
1445;12.867;10.5
1445.5;12.867;10.5
1446;12.867;10.5
1446.5;12.867;10.5
1447;12.867;10.5
1447.5;12.867;10.5
1448;12.866;10.5
1448.5;12.866;10.5
1449;12.866;10.5
1449.5;12.866;10.5
1450;12.866;10.5
1450.5;12.866;10.5
1451;12.866;10.5
1451.5;12.866;10.5
1452;12.866;10.5
1452.5;12.866;10.5
1453;12.866;10.5
1453.5;12.866;10.5
1454;12.866;10.5
1454.5;12.866;10.5
1455;12.866;10.5
1455.5;12.866;10.5
1456;12.866;10.5
1456.5;12.866;10.5
1457;12.866;10.5
1457.5;12.865;10.5
1458;12.864;10.5
1458.5;12.864;10.5
1459;12.864;10.5
1459.5;12.863;10.5
1460;12.863;10.5
1460.5;12.863;10.5
1461;12.863;10.5
1461.5;12.863;10.5
1462;12.864;10.5
1462.5;12.864;10.5
1463;12.864;10.5
1463.5;12.864;10.5
1464;12.864;10.5
1464.5;12.864;10.5
1465;12.864;10.5
1465.5;12.864;10.5
1466;12.864;10.5
1466.5;12.864;10.5
1467;12.864;10.5
1467.5;12.864;10.5
1468;12.864;10.5
1468.5;12.864;10.5
1469;12.864;10.5
1469.5;12.864;10.5
1470;12.864;10.5
1470.5;12.864;10.5
1471;12.864;10.5
1471.5;12.864;10.5
1472;12.864;10.5
1472.5;12.864;10.5
1473;12.864;10.5
1473.5;12.864;10.5
1474;12.864;10.5
1474.5;12.864;10.5
1475;12.864;10.5
1475.5;12.862;10.5
1476;12.862;10.5
1476.5;12.862;10.5
1477;12.862;10.5
1477.5;12.862;10.5
1478;12.862;10.5
1478.5;12.862;10.5
1479;12.862;10.5
1479.5;12.862;10.5
1480;12.862;10.5
1480.5;12.862;10.5
1481;12.862;10.5
1481.5;12.862;10.5
1482;12.862;10.5
1482.5;12.862;10.5
1483;12.862;10.5
1483.5;12.862;10.5
1484;12.862;10.5
1484.5;12.862;10.5
1485;12.862;10.5
1485.5;12.862;10.5
1486;12.862;10.5
1486.5;12.862;10.5
1487;12.862;10.5
1487.5;12.862;10.5
1488;12.862;10.5
1488.5;12.862;10.5
1489;12.862;10.5
1489.5;12.862;10.5
1490;12.862;10.5
1490.5;12.862;10.5
1491;12.862;10.5
1491.5;12.861;10.5
1492;12.861;10.5
1492.5;12.861;10.5
1493;12.861;10.5
1493.5;12.861;10.5
1494;12.861;10.5
1494.5;12.861;10.5
1495;12.861;10.5
1495.5;12.861;10.5
1496;12.861;10.5
1496.5;12.861;10.5
1497;12.86;10.5
1497.5;12.86;10.5
1498;12.86;10.5
1498.5;12.86;10.5
1499;12.86;10.5
1499.5;12.86;10.5
1500;12.86;10.5
1500.5;12.86;10.5
1501;12.86;10.5
1501.5;12.86;10.5
1502;12.86;10.5
1502.5;12.859;10.5
1503;12.86;10.5
1503.5;12.859;10.5
1504;12.859;10.5
1504.5;12.859;10.5
1505;12.859;10.5
1505.5;12.86;10.5
1506;12.86;10.5
1506.5;12.859;10.5
1507;12.859;10.5
1507.5;12.859;10.5
1508;12.859;10.5
1508.5;12.859;10.5
1509;12.859;10.5
1509.5;12.859;10.5
1510;12.858;10.5
1510.5;12.858;10.5
1511;12.859;10.5
1511.5;12.859;10.5
1512;12.859;10.5
1512.5;12.859;10.5
1513;12.859;10.5
1513.5;12.859;10.5
1514;12.859;10.5
1514.5;12.859;10.5
1515;12.859;10.5
1515.5;12.859;10.5
1516;12.859;10.5
1516.5;12.859;10.5
1517;12.859;10.5
1517.5;12.859;10.5
1518;12.859;10.5
1518.5;12.859;10.5
1519;12.859;10.5
1519.5;12.859;10.5
1520;12.859;10.5
1520.5;12.859;10.5
1521;12.859;10.5
1521.5;12.859;10.5
1522;12.859;10.5
1522.5;12.859;10.5
1523;12.858;10.5
1523.5;12.858;10.5
1524;12.858;10.5
1524.5;12.858;10.5
1525;12.858;10.5
1525.5;12.857;10.5
1526;12.857;10.5
1526.5;12.857;10.5
1527;12.858;10.5
1527.5;12.858;10.5
1528;12.858;10.5
1528.5;12.858;10.5
1529;12.858;10.5
1529.5;12.858;10.5
1530;12.858;10.5
1530.5;12.857;10.5
1531;12.857;10.5
1531.5;12.857;10.5
1532;12.857;10.5
1532.5;12.857;10.5
1533;12.857;10.5
1533.5;12.857;10.5
1534;12.857;10.5
1534.5;12.857;10.5
1535;12.857;10.5
1535.5;12.857;10.5
1536;12.857;10.5
1536.5;12.857;10.5
1537;12.857;10.5
1537.5;12.857;10.5
1538;12.857;10.5
1538.5;12.857;10.5
1539;12.857;10.5
1539.5;12.857;10.5
1540;12.857;10.5
1540.5;12.857;10.5
1541;12.857;10.5
1541.5;12.857;10.5
1542;12.857;10.5
1542.5;12.857;10.5
1543;12.857;10.5
1543.5;12.857;10.5
1544;12.857;10.5
1544.5;12.857;10.5
1545;12.856;10.5
1545.5;12.856;10.5
1546;12.856;10.5
1546.5;12.856;10.5
1547;12.856;10.5
1547.5;12.856;10.5
1548;12.856;10.5
1548.5;12.856;10.5
1549;12.856;10.5
1549.5;12.856;10.5
1550;12.856;10.5
1550.5;12.855;10.5
1551;12.854;10.5
1551.5;12.854;10.5
1552;12.854;10.5
1552.5;12.854;10.5
1553;12.854;10.5
1553.5;12.854;10.5
1554;12.854;10.5
1554.5;12.854;10.5
1555;12.854;10.5
1555.5;12.854;10.5
1556;12.854;10.5
1556.5;12.854;10.5
1557;12.854;10.5
1557.5;12.854;10.5
1558;12.854;10.5
1558.5;12.854;10.5
1559;12.854;10.5
1559.5;12.854;10.5
1560;12.854;10.5
1560.5;12.854;10.5
1561;12.854;10.5
1561.5;12.854;10.5
1562;12.854;10.5
1562.5;12.854;10.5
1563;12.854;10.5
1563.5;12.854;10.5
1564;12.854;10.5
1564.5;12.854;10.5
1565;12.854;10.5
1565.5;12.854;10.5
1566;12.854;10.5
1566.5;12.853;10.5
1567;12.853;10.5
1567.5;12.853;10.5
1568;12.853;10.5
1568.5;12.853;10.5
1569;12.853;10.5
1569.5;12.853;10.5
1570;12.853;10.5
1570.5;12.853;10.5
1571;12.853;10.5
1571.5;12.853;10.5
1572;12.853;10.5
1572.5;12.853;10.5
1573;12.853;10.5
1573.5;12.853;10.5
1574;12.853;10.5
1574.5;12.853;10.5
1575;12.853;10.5
1575.5;12.853;10.5
1576;12.853;10.5
1576.5;12.853;10.5
1577;12.853;10.5
1577.5;12.853;10.5
1578;12.853;10.5
1578.5;12.853;10.5
1579;12.853;10.5
1579.5;12.853;10.5
1580;12.853;10.5
1580.5;12.853;10.5
1581;12.853;10.5
1581.5;12.853;10.5
1582;12.852;10.5
1582.5;12.851;10.5
1583;12.851;10.5
1583.5;12.851;10.5
1584;12.851;10.5
1584.5;12.851;10.5
1585;12.851;10.5
1585.5;12.852;10.5
1586;12.851;10.5
1586.5;12.852;10.5
1587;12.852;10.5
1587.5;12.852;10.5
1588;12.852;10.5
1588.5;12.852;10.5
1589;12.852;10.5
1589.5;12.852;10.5
1590;12.852;10.5
1590.5;12.851;10.5
1591;12.851;10.5
1591.5;12.851;10.5
1592;12.851;10.5
1592.5;12.851;10.5
1593;12.851;10.5
1593.5;12.851;10.5
1594;12.851;10.5
1594.5;12.851;10.5
1595;12.851;10.5
1595.5;12.851;10.5
1596;12.851;10.5
1596.5;12.851;10.5
1597;12.851;10.5
1597.5;12.851;10.5
1598;12.851;10.5
1598.5;12.851;10.5
1599;12.851;10.5
1599.5;12.851;10.5
1600;12.851;10.5
1600.5;12.851;10.5
1601;12.851;10.5
1601.5;12.851;10.5
1602;12.851;10.5
1602.5;12.851;10.5
1603;12.851;10.5
1603.5;12.851;10.5
1604;12.851;10.5
1604.5;12.851;10.5
1605;12.851;10.5
1605.5;12.851;10.5
1606;12.851;10.5
1606.5;12.851;10.5
1607;12.851;10.5
1607.5;12.851;10.5
1608;12.85;10.5
1608.5;12.85;10.5
1609;12.85;10.5
1609.5;12.85;10.5
1610;12.85;10.5
1610.5;12.85;10.5
1611;12.85;10.5
1611.5;12.849;10.5
1612;12.849;10.5
1612.5;12.849;10.5
1613;12.849;10.5
1613.5;12.849;10.5
1614;12.849;10.5
1614.5;12.849;10.5
1615;12.849;10.5
1615.5;12.849;10.5
1616;12.849;10.5
1616.5;12.849;10.5
1617;12.849;10.5
1617.5;12.849;10.5
1618;12.849;10.5
1618.5;12.849;10.5
1619;12.849;10.5
1619.5;12.849;10.5
1620;12.849;10.5
1620.5;12.849;10.5
1621;12.849;10.5
1621.5;12.849;10.5
1622;12.849;10.5
1622.5;12.849;10.5
1623;12.849;10.5
1623.5;12.849;10.5
1624;12.849;10.5
1624.5;12.849;10.5
1625;12.849;10.5
1625.5;12.848;10.5
1626;12.848;10.5
1626.5;12.849;10.5
1627;12.849;10.5
1627.5;12.849;10.5
1628;12.849;10.5
1628.5;12.849;10.5
1629;12.849;10.5
1629.5;12.849;10.5
1630;12.849;10.5
1630.5;12.848;10.5
1631;12.848;10.5
1631.5;12.848;10.5
1632;12.848;10.5
1632.5;12.848;10.5
1633;12.848;10.5
1633.5;12.848;10.5
1634;12.848;10.5
1634.5;12.848;10.5
1635;12.848;10.5
1635.5;12.848;10.5
1636;12.848;10.5
1636.5;12.848;10.5
1637;12.848;10.5
1637.5;12.848;10.5
1638;12.848;10.5
1638.5;12.848;10.5
1639;12.848;10.5
1639.5;12.848;10.5
1640;12.848;10.5
1640.5;12.848;10.5
1641;12.848;10.5
1641.5;12.848;10.5
1642;12.848;10.5
1642.5;12.848;10.5
1643;12.848;10.5
1643.5;12.848;10.5
1644;12.848;10.5
1644.5;12.848;10.5
1645;12.848;10.5
1645.5;12.848;10.5
1646;12.848;10.5
1646.5;12.848;10.5
1647;12.847;10.5
1647.5;12.847;10.5
1648;12.847;10.5
1648.5;12.847;10.5
1649;12.847;10.5
1649.5;12.847;10.5
1650;12.847;10.5
1650.5;12.847;10.5
1651;12.847;10.5
1651.5;12.846;10.5
1652;12.846;10.5
1652.5;12.846;10.5
1653;12.846;10.5
1653.5;12.846;10.5
1654;12.846;10.5
1654.5;12.845;10.5
1655;12.846;10.5
1655.5;12.846;10.5
1656;12.846;10.5
1656.5;12.846;10.5
1657;12.846;10.5
1657.5;12.846;10.5
1658;12.846;10.5
1658.5;12.846;10.5
1659;12.846;10.5
1659.5;12.846;10.5
1660;12.846;10.5
1660.5;12.846;10.5
1661;12.846;10.5
1661.5;12.845;10.5
1662;12.846;10.5
1662.5;12.845;10.5
1663;12.845;10.5
1663.5;12.846;10.5
1664;12.846;10.5
1664.5;12.846;10.5
1665;12.846;10.5
1665.5;12.846;10.5
1666;12.846;10.5
1666.5;12.846;10.5
1667;12.846;10.5
1667.5;12.846;10.5
1668;12.846;10.5
1668.5;12.846;10.5
1669;12.846;10.5
1669.5;12.846;10.5
1670;12.846;10.5
1670.5;12.846;10.5
1671;12.846;10.5
1671.5;12.846;10.5
1672;12.846;10.5
1672.5;12.845;10.5
1673;12.845;10.5
1673.5;12.845;10.5
1674;12.845;10.5
1674.5;12.845;10.5
1675;12.845;10.5
1675.5;12.845;10.5
1676;12.845;10.5
1676.5;12.845;10.5
1677;12.844;10.5
1677.5;12.844;10.5
1678;12.844;10.5
1678.5;12.844;10.5
1679;12.844;10.5
1679.5;12.842;10.5
1680;12.842;10.5
1680.5;12.842;10.5
1681;12.842;10.5
1681.5;12.842;10.5
1682;12.842;10.5
1682.5;12.842;10.5
1683;12.842;10.5
1683.5;12.842;10.5
1684;12.843;10.5
1684.5;12.842;10.5
1685;12.842;10.5
1685.5;12.842;10.5
1686;12.842;10.5
1686.5;12.843;10.5
1687;12.843;10.5
1687.5;12.843;10.5
1688;12.843;10.5
1688.5;12.842;10.5
1689;12.842;10.5
1689.5;12.842;10.5
1690;12.842;10.5
1690.5;12.842;10.5
1691;12.842;10.5
1691.5;12.842;10.5
1692;12.842;10.5
1692.5;12.842;10.5
1693;12.842;10.5
1693.5;12.842;10.5
1694;12.842;10.5
1694.5;12.842;10.5
1695;12.842;10.5
1695.5;12.842;10.5
1696;12.842;10.5
1696.5;12.842;10.5
1697;12.842;10.5
1697.5;12.842;10.5
1698;12.842;10.5
1698.5;12.842;10.5
1699;12.842;10.5
1699.5;12.842;10.5
1700;12.842;10.5
1700.5;12.842;10.5
1701;12.842;10.5
1701.5;12.839;10.5
1702;12.839;10.5
1702.5;12.839;10.5
1703;12.84;10.5
1703.5;12.84;10.5
1704;12.84;10.5
1704.5;12.84;10.5
1705;12.84;10.5
1705.5;12.84;10.5
1706;12.84;10.5
1706.5;12.84;10.5
1707;12.84;10.5
1707.5;12.84;10.5
1708;12.84;10.5
1708.5;12.84;10.5
1709;12.84;10.5
1709.5;12.84;10.5
1710;12.84;10.5
1710.5;12.84;10.5
1711;12.84;10.5
1711.5;12.84;10.5
1712;12.84;10.5
1712.5;12.84;10.5
1713;12.84;10.5
1713.5;12.84;10.5
1714;12.84;10.5
1714.5;12.84;10.5
1715;12.84;10.5
1715.5;12.84;10.5
1716;12.84;10.5
1716.5;12.84;10.5
1717;12.84;10.5
1717.5;12.84;10.5
1718;12.84;10.5
1718.5;12.84;10.5
1719;12.84;10.5
1719.5;12.84;10.5
1720;12.84;10.5
1720.5;12.839;10.5
1721;12.839;10.5
1721.5;12.839;10.5
1722;12.839;10.5
1722.5;12.839;10.5
1723;12.839;10.5
1723.5;12.839;10.5
1724;12.839;10.5
1724.5;12.839;10.5
1725;12.839;10.5
1725.5;12.839;10.5
1726;12.839;10.5
1726.5;12.839;10.5
1727;12.839;10.5
1727.5;12.839;10.5
1728;12.839;10.5
1728.5;12.839;10.5
1729;12.839;10.5
1729.5;12.839;10.5
1730;12.839;10.5
1730.5;12.839;10.5
1731;12.839;10.5
1731.5;12.839;10.5
1732;12.839;10.5
1732.5;12.839;10.5
1733;12.839;10.5
1733.5;12.839;10.5
1734;12.839;10.5
1734.5;12.839;10.5
1735;12.839;10.5
1735.5;12.839;10.5
1736;12.839;10.5
1736.5;12.839;10.5
1737;12.839;10.5
1737.5;12.839;10.5
1738;12.839;10.5
1738.5;12.839;10.5
1739;12.839;10.5
1739.5;12.839;10.5
1740;12.839;10.5
1740.5;12.839;10.5
1741;12.839;10.5
1741.5;12.839;10.5
1742;12.839;10.5
1742.5;12.839;10.5
1743;12.839;10.5
1743.5;12.839;10.5
1744;12.839;10.5
1744.5;12.839;10.5
1745;12.839;10.5
1745.5;12.839;10.5
1746;12.839;10.5
1746.5;12.838;10.5
1747;12.838;10.5
1747.5;12.839;10.5
1748;12.838;10.5
1748.5;12.838;10.5
1749;12.838;10.5
1749.5;12.838;10.5
1750;12.838;10.5
1750.5;12.836;10.5
1751;12.835;10.5
1751.5;12.835;10.5
1752;12.836;10.5
1752.5;12.836;10.5
1753;12.836;10.5
1753.5;12.836;10.5
1754;12.836;10.5
1754.5;12.836;10.5
1755;12.836;10.5
1755.5;12.836;10.5
1756;12.836;10.5
1756.5;12.836;10.5
1757;12.836;10.5
1757.5;12.836;10.5
1758;12.836;10.5
1758.5;12.836;10.5
1759;12.836;10.5
1759.5;12.836;10.5
1760;12.836;10.5
1760.5;12.836;10.5
1761;12.836;10.5
1761.5;12.836;10.5
1762;12.836;10.5
1762.5;12.836;10.5
1763;12.836;10.5
1763.5;12.836;10.5
1764;12.836;10.5
1764.5;12.836;10.5
1765;12.836;10.5
1765.5;12.836;10.5
1766;12.836;10.5
1766.5;12.836;10.5
1767;12.836;10.5
1767.5;12.836;10.5
1768;12.836;10.5
1768.5;12.836;10.5
1769;12.836;10.5
1769.5;12.836;10.5
1770;12.836;10.5
1770.5;12.836;10.5
1771;12.836;10.5
1771.5;12.836;10.5
1772;12.836;10.5
1772.5;12.836;10.5
1773;12.836;10.5
1773.5;12.836;10.5
1774;12.836;10.5
1774.5;12.836;10.5
1775;12.836;10.5
1775.5;12.836;10.5
1776;12.836;10.5
1776.5;12.836;10.5
1777;12.836;10.5
1777.5;12.836;10.5
1778;12.836;10.5
1778.5;12.836;10.5
1779;12.836;10.5
1779.5;12.836;10.5
1780;12.836;10.5
1780.5;12.836;10.5
1781;12.836;10.5
1781.5;12.836;10.5
1782;12.836;10.5
1782.5;12.836;10.5
1783;12.836;10.5
1783.5;12.836;10.5
1784;12.836;10.5
1784.5;12.836;10.5
1785;12.836;10.5
1785.5;12.834;10.5
1786;12.834;10.5
1786.5;12.834;10.5
1787;12.834;10.5
1787.5;12.834;10.5
1788;12.834;10.5
1788.5;12.834;10.5
1789;12.833;10.5
1789.5;12.832;10.5
1790;12.832;10.5
1790.5;12.833;10.5
1791;12.833;10.5
1791.5;12.832;10.5
1792;12.832;10.5
1792.5;12.832;10.5
1793;12.832;10.5
1793.5;12.832;10.5
1794;12.832;10.5
1794.5;12.832;10.5
1795;12.832;10.5
1795.5;12.832;10.5
1796;12.833;10.5
1796.5;12.833;10.5
1797;12.833;10.5
1797.5;12.833;10.5
1798;12.833;10.5
1798.5;12.833;10.5
1799;12.833;10.5
1799.5;12.833;10.5
1800;12.833;10.5
1800.5;12.832;10.5
1801;12.832;10.5
1801.5;12.832;10.5
1802;12.832;10.5
1802.5;12.832;10.5
1803;12.832;10.5
1803.5;12.832;10.5
1804;12.832;10.5
1804.5;12.832;10.5
1805;12.832;10.5
1805.5;12.832;10.5
1806;12.832;10.5
1806.5;12.832;10.5
1807;12.832;10.5
1807.5;12.832;10.5
1808;12.832;10.5
1808.5;12.832;10.5
1809;12.828;10.5
1809.5;12.826;10.5
1810;12.826;10.5
1810.5;12.826;10.5
1811;12.827;10.5
1811.5;12.827;10.5
1812;12.827;10.5
1812.5;12.827;10.5
1813;12.827;10.5
1813.5;12.827;10.5
1814;12.827;10.5
1814.5;12.827;10.5
1815;12.827;10.5
1815.5;12.827;10.5
1816;12.827;10.5
1816.5;12.827;10.5
1817;12.827;10.5
1817.5;12.826;10.5
1818;12.826;10.5
1818.5;12.827;10.5
1819;12.827;10.5
1819.5;12.827;10.5
1820;12.828;10.5
1820.5;12.828;10.5
1821;12.828;10.5
1821.5;12.828;10.5
1822;12.826;10.5
1822.5;12.826;10.5
1823;12.826;10.5
1823.5;12.826;10.5
1824;12.827;10.5
1824.5;12.827;10.5
1825;12.827;10.5
1825.5;12.827;10.5
1826;12.827;10.5
1826.5;12.827;10.5
1827;12.827;10.5
1827.5;12.827;10.5
1828;12.827;10.5
1828.5;12.827;10.5
1829;12.827;10.5
1829.5;12.827;10.5
1830;12.827;10.5
1830.5;12.827;10.5
1831;12.826;10.5
1831.5;12.826;10.5
1832;12.826;10.5
1832.5;12.826;10.5
1833;12.826;10.5
1833.5;12.826;10.5
1834;12.826;10.5
1834.5;12.826;10.5
1835;12.827;10.5
1835.5;12.827;10.5
1836;12.826;10.5
1836.5;12.826;10.5
1837;12.826;10.5
1837.5;12.826;10.5
1838;12.827;10.5
1838.5;12.827;10.5
1839;12.827;10.5
1839.5;12.827;10.5
1840;12.827;10.5
1840.5;12.827;10.5
1841;12.826;10.5
1841.5;12.827;10.5
1842;12.827;10.5
1842.5;12.827;10.5
1843;12.827;10.5
1843.5;12.826;10.5
1844;12.826;10.5
1844.5;12.826;10.5
1845;12.827;10.5
1845.5;12.827;10.5
1846;12.827;10.5
1846.5;12.827;10.5
1847;12.827;10.5
1847.5;12.827;10.5
1848;12.827;10.5
1848.5;12.827;10.5
1849;12.827;10.5
1849.5;12.827;10.5
1850;12.827;10.5
1850.5;12.827;10.5
1851;12.827;10.5
1851.5;12.827;10.5
1852;12.827;10.5
1852.5;12.827;10.5
1853;12.827;10.5
1853.5;12.827;10.5
1854;12.827;10.5
1854.5;12.827;10.5
1855;12.827;10.5
1855.5;12.827;10.5
1856;12.827;10.5
1856.5;12.827;10.5
1857;12.827;10.5
1857.5;12.827;10.5
1858;12.827;10.5
1858.5;12.827;10.5
1859;12.827;10.5
1859.5;12.827;10.5
1860;12.827;10.5
1860.5;12.827;10.5
1861;12.827;10.5
1861.5;12.827;10.5
1862;12.827;10.5
1862.5;12.827;10.5
1863;12.827;10.5
1863.5;12.827;10.5
1864;12.827;10.5
1864.5;12.827;10.5
1865;12.827;10.5
1865.5;12.827;10.5
1866;12.827;10.5
1866.5;12.827;10.5
1867;12.827;10.5
1867.5;12.827;10.5
1868;12.827;10.5
1868.5;12.827;10.5
1869;12.827;10.5
1869.5;12.827;10.5
1870;12.827;10.5
1870.5;12.827;10.5
1871;12.827;10.5
1871.5;12.827;10.5
1872;12.827;10.5
1872.5;12.827;10.5
1873;12.827;10.5
1873.5;12.827;10.5
1874;12.827;10.5
1874.5;12.827;10.5
1875;12.827;10.5
1875.5;12.827;10.5
1876;12.827;10.5
1876.5;12.826;10.5
1877;12.826;10.5
1877.5;12.826;10.5
1878;12.826;10.5
1878.5;12.826;10.5
1879;12.826;10.5
1879.5;12.826;10.5
1880;12.826;10.5
1880.5;12.826;10.5
1881;12.826;10.5
1881.5;12.826;10.5
1882;12.826;10.5
1882.5;12.826;10.5
1883;12.826;10.5
1883.5;12.826;10.5
1884;12.826;10.5
1884.5;12.826;10.5
1885;12.826;10.5
1885.5;12.826;10.5
1886;12.826;10.5
1886.5;12.826;10.5
1887;12.826;10.5
1887.5;12.826;10.5
1888;12.826;10.5
1888.5;12.826;10.5
1889;12.826;10.5
1889.5;12.826;10.5
1890;12.826;10.5
1890.5;12.826;10.5
1891;12.826;10.5
1891.5;12.826;10.5
1892;12.825;10.5
1892.5;12.825;10.5
1893;12.826;10.5
1893.5;12.826;10.5
1894;12.825;10.5
1894.5;12.825;10.5
1895;12.825;10.5
1895.5;12.825;10.5
1896;12.825;10.5
1896.5;12.825;10.5
1897;12.825;10.5
1897.5;12.825;10.5
1898;12.825;10.5
1898.5;12.825;10.5
1899;12.825;10.5
1899.5;12.825;10.5
1900;12.825;10.5
1900.5;12.825;10.5
1901;12.825;10.5
1901.5;12.825;10.5
1902;12.825;10.5
1902.5;12.825;10.5
1903;12.825;10.5
1903.5;12.825;10.5
1904;12.825;10.5
1904.5;12.825;10.5
1905;12.825;10.5
1905.5;12.825;10.5
1906;12.825;10.5
1906.5;12.825;10.5
1907;12.825;10.5
1907.5;12.825;10.5
1908;12.825;10.5
1908.5;12.825;10.5
1909;12.825;10.5
1909.5;12.825;10.5
1910;12.825;10.5
1910.5;12.825;10.5
1911;12.825;10.5
1911.5;12.825;10.5
1912;12.825;10.5
1912.5;12.825;10.5
1913;12.825;10.5
1913.5;12.825;10.5
1914;12.825;10.5
1914.5;12.825;10.5
1915;12.825;10.5
1915.5;12.825;10.5
1916;12.825;10.5
1916.5;12.825;10.5
1917;12.824;10.5
1917.5;12.823;10.5
1918;12.823;10.5
1918.5;12.823;10.5
1919;12.823;10.5
1919.5;12.823;10.5
1920;12.823;10.5
1920.5;12.823;10.5
1921;12.823;10.5
1921.5;12.822;10.5
1922;12.822;10.5
1922.5;12.822;10.5
1923;12.822;10.5
1923.5;12.822;10.5
1924;12.822;10.5
1924.5;12.823;10.5
1925;12.822;10.5
1925.5;12.823;10.5
1926;12.823;10.5
1926.5;12.823;10.5
1927;12.823;10.5
1927.5;12.822;10.5
1928;12.822;10.5
1928.5;12.822;10.5
1929;12.822;10.5
1929.5;12.822;10.5
1930;12.823;10.5
1930.5;12.823;10.5
1931;12.822;10.5
1931.5;12.823;10.5
1932;12.823;10.5
1932.5;12.823;10.5
1933;12.823;10.5
1933.5;12.823;10.5
1934;12.823;10.5
1934.5;12.823;10.5
1935;12.823;10.5
1935.5;12.823;10.5
1936;12.823;10.5
1936.5;12.823;10.5
1937;12.822;10.5
1937.5;12.822;10.5
1938;12.822;10.5
1938.5;12.822;10.5
1939;12.822;10.5
1939.5;12.822;10.5
1940;12.822;10.5
1940.5;12.822;10.5
1941;12.821;10.5
1941.5;12.822;10.5
1942;12.822;10.5
1942.5;12.822;10.5
1943;12.822;10.5
1943.5;12.822;10.5
1944;12.822;10.5
1944.5;12.822;10.5
1945;12.822;10.5
1945.5;12.822;10.5
1946;12.822;10.5
1946.5;12.822;10.5
1947;12.822;10.5
1947.5;12.822;10.5
1948;12.822;10.5
1948.5;12.822;10.5
1949;12.822;10.5
1949.5;12.822;10.5
1950;12.822;10.5
1950.5;12.822;10.5
1951;12.822;10.5
1951.5;12.822;10.5
1952;12.822;10.5
1952.5;12.822;10.5
1953;12.822;10.5
1953.5;12.822;10.5
1954;12.822;10.5
1954.5;12.822;10.5
1955;12.822;10.5
1955.5;12.822;10.5
1956;12.822;10.5
1956.5;12.822;10.5
1957;12.822;10.5
1957.5;12.822;10.5
1958;12.822;10.5
1958.5;12.822;10.5
1959;12.822;10.5
1959.5;12.822;10.5
1960;12.822;10.5
1960.5;12.822;10.5
1961;12.822;10.5
1961.5;12.822;10.5
